index_time, rank, date-time, dist file, total_computing_time (s), sending_time (s), BaB_computing_time (s), gathering_time (s), count_BaB, best_bound, best_path, MODE_SEND, MODE_GATHER
35202220.565877, 6, 2023-02-04 23:56:27, input/dist17, 37.690910, 0.062295, 26.727772, 10.900841, 221915301.000000, 293.000000, 4041305081707120121554545132921946112.000000, 0, 0
35202220.565877, 7, 2023-02-04 23:56:27, input/dist17, 37.690915, 0.062298, 34.661217, 2.967399, 289646847.000000, 304.000000, 4041305091106151205064243851347099648.000000, 0, 0
35202220.565877, 8, 2023-02-04 23:56:27, input/dist17, 37.690796, 0.062294, 14.973467, 22.655034, 122348939.000000, 312.000000, 4041302160308051736688960493689241600.000000, 0, 0
35202220.565877, 9, 2023-02-04 23:56:27, input/dist17, 37.690863, 0.062299, 28.152209, 9.476354, 235056468.000000, 293.000000, 4041305110609151712363731881939697664.000000, 0, 0
35202220.565877, 10, 2023-02-04 23:56:27, input/dist17, 37.690868, 0.062293, 18.400486, 19.228087, 151279469.000000, 318.000000, 4041308060511091890186515432385544192.000000, 0, 0
35202220.565877, 11, 2023-02-04 23:56:27, input/dist17, 37.690898, 0.062300, 28.615521, 9.013076, 244496594.000000, 300.000000, 4041303021608051771954552059262402560.000000, 0, 0
35202220.565877, 12, 2023-02-04 23:56:27, input/dist17, 37.690907, 0.062296, 37.628502, 0.000109, 317141742.000000, 303.000000, 4041311031602120471452013749457649664.000000, 0, 0
35202220.565877, 13, 2023-02-04 23:56:27, input/dist17, 37.690829, 0.062298, 20.816639, 16.811891, 158382807.000000, 312.000000, 4041303051106091465679285654583771136.000000, 0, 0
35202220.565877, 14, 2023-02-04 23:56:27, input/dist17, 37.690869, 0.062298, 24.720528, 12.908041, 203784051.000000, 303.000000, 4041311050609152077704875856659218432.000000, 0, 0
35202220.565877, 15, 2023-02-04 23:56:27, input/dist17, 37.691015, 0.062298, 23.307141, 14.321574, 195941437.000000, 298.000000, 4041311060915140797856966438834667520.000000, 0, 0
35202220.565877, 16, 2023-02-04 23:56:27, input/dist17, 37.690809, 0.062300, 12.889266, 24.739242, 104366331.000000, 303.000000, 4041303080511062170463813923327967232.000000, 0, 0
35202220.565877, 17, 2023-02-04 23:56:27, input/dist17, 37.690835, 0.062299, 24.685515, 12.943020, 202761514.000000, 309.000000, 4041311080506091839125039459298443264.000000, 0, 0
35202220.565877, 18, 2023-02-04 23:56:27, input/dist17, 37.690847, 0.062293, 23.048811, 14.579741, 188499006.000000, 300.000000, 4041311090605081527458642730588045312.000000, 0, 0
35202220.565877, 19, 2023-02-04 23:56:27, input/dist17, 37.690852, 0.062297, 20.548237, 17.080317, 165504194.000000, 302.000000, 4041308170712021857053395929043828736.000000, 0, 0
32783631.088981, 0, 2023-02-04 23:48:00, input/dist17, 52.884111, 0.000016, 25.516671, 27.365399, 210420937.000000, 260.000000, 4041001041415090982278754296309743616.000000, 0, 0
32783631.088981, 1, 2023-02-04 23:48:00, input/dist17, 52.937625, 0.055408, 35.762108, 17.120104, 289328501.000000, 318.000000, 4041002160308052079180620867857022976.000000, 0, 0
32783631.088981, 2, 2023-02-04 23:48:00, input/dist17, 52.937775, 0.055404, 16.051150, 36.831218, 128327345.000000, 332.000000, 4041003160208052126906144528565010432.000000, 0, 0
32783631.088981, 3, 2023-02-04 23:48:00, input/dist17, 52.937801, 0.055429, 37.981773, 14.900596, 314143852.000000, 306.000000, 4041004011415090574653515924963852288.000000, 0, 0
32783631.088981, 4, 2023-02-04 23:48:00, input/dist17, 52.937629, 0.055407, 36.859612, 16.022608, 293956139.000000, 327.000000, 4041005131106091467045248145641439232.000000, 0, 0
32783631.088981, 5, 2023-02-04 23:48:00, input/dist17, 52.937674, 0.055433, 38.301201, 14.581036, 303794157.000000, 332.000000, 4041006091113051215058337686219653120.000000, 0, 0
